conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
963,xep4FC6PxAg6GbKcg,cA9xQpYKh6pFfLns8,4,5,Very high,HL,25.33333333333333,1065.6666666666667,smfkt24RNZ5ySiDNu,wow,89.7590361445783,894,4.733333333333333,18.963176650263023,wow,0.5003099,0.107689396,0.3920007,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.1,0.6212780755487639,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
964,xep4FC6PxAg6GbKcg,zyPLAuwPsQgd9fj4y,5,2,Low,HL,25.33333333333333,1065.6666666666667,CuLzpXYWCRR3rKfG5,that was a doosy lol,97.05215419501135,428,2.816666666666667,34.456386104737746,that was a doosy lol,0.18328047,0.2788605,0.5378591,5,20,1,0.20594255998574423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.7,0.8,-0.4708361421904406,-1.0,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,xep4FC6PxAg6GbKcg,zyPLAuwPsQgd9fj4y,5,2,Low,HL,25.33333333333333,1065.6666666666667,XEBJYCscMkQzzBNSZ,yeah,97.05215419501135,428,2.816666666666667,34.456386104737746,yeah,0.48171332,0.08014659,0.43814006,1,4,1,-0.8053567000968301,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5572159175991864,0.9999999999999998,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,xo6xpcdB7n5dfCkTj,Bjr3Di4ZPGshuehkM,3,4,High,LL,27.0,784.3333333333335,NULL_SPEAKER,nan,64.19019316493313,432,3.216666666666667,19.95550046578232,nan,0.22552355,0.09361122,0.6808652,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.3253156828782101,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,xo6xpcdB7n5dfCkTj,DL3RNeX5zv262JE8y,1,3,Moderate,LL,27.0,784.3333333333335,NULL_SPEAKER,nan,82.58928571428571,555,1.1833333333333331,69.7937625754527,nan,0.22552355,0.09361122,0.6808652,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.3253156828782101,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,xo6xpcdB7n5dfCkTj,PJEWj9zvmwGQNqujy,2,1,Very low,LL,27.0,784.3333333333335,NULL_SPEAKER,nan,77.94117647058823,265,0.4333333333333333,179.8642533936651,nan,0.22552355,0.09361122,0.6808652,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.3253156828782101,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,xo6xpcdB7n5dfCkTj,R4pP9kKu55xQ9nyxY,4,2,Low,LL,27.0,784.3333333333335,NULL_SPEAKER,nan,77.32426303854876,341,2.0,38.66213151927438,nan,0.22552355,0.09361122,0.6808652,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.3253156828782101,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,xo6xpcdB7n5dfCkTj,nA5Fv6MkLSowRvZX9,5,5,Very high,LL,27.0,784.3333333333335,knkvXPeMayab4eCvG,wow,77.51004016064256,772,2.15,36.05118147006632,wow,0.5003099,0.107689396,0.3920007,1,3,1,-0.8053567000968301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.1,0.6212780755487639,,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,gdCCRGiAXZQNiZJDH,oh no this is hard haha,73.39357429718876,731,5.366666666666666,13.675821297612815,oh no this is hard haha!,0.06337187,0.71801794,0.21861014,6,23,1,0.45876737500638787,0.15794943794779695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.4208333333333333,-0.04583333333333334,-0.8839015376939533,-1.0174770607725945,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,aupEmdgThed56LxMS,dag on lol,73.39357429718876,731,5.366666666666666,13.675821297612815,dag on lol,0.21051787,0.042536955,0.74694514,3,10,1,-0.299707070055543,-0.5133356733303399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,0.7,0.8,-0.3770077812264449,-0.5737506637935098,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,yeak no kidding,73.39357429718876,731,5.366666666666666,13.675821297612815,yeak no kidding,0.18709053,0.13943875,0.6734707,3,15,1,-0.299707070055543,-0.5133356733303399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.4577111124528562,-0.6443970229810105,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,well b has a lot of constraints but there are just oo many people,73.39357429718876,731,5.366666666666666,13.675821297612815,"well b has a lot of constraints, but there are just oo many people",0.06937218,0.2690143,0.66161346,14,65,1,2.4813658951715367,1.948043068022829,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.01,0.030000000000000002,0.02,0.04,0.01,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,-0.8632314571218035,-0.9993828146696927,0.6944,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,aupEmdgThed56LxMS,want to just try for no constraints and then worry about points later,73.39357429718876,731,5.366666666666666,13.675821297612815,want to just try for no constraints and then worry about points later?,0.05220252,0.33274922,0.6150482,13,69,1,2.228541080150893,1.7242813642634498,0.01,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.029999999999999995,0.0,0.04,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,1,0,1.0,0.0,1,0.013888888888888888,0,0.0,0.0,-0.9223781104774498,-1.051158815166858,0.6447999999999999,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,gdCCRGiAXZQNiZJDH,yes,73.39357429718876,731,5.366666666666666,13.675821297612815,yes,0.4800682,0.10225532,0.41767654,1,3,1,-0.8053567000968301,-0.9608590808490979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5515487499110412,0.23909234067431986,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,gdCCRGiAXZQNiZJDH,sounds good,73.39357429718876,731,5.366666666666666,13.675821297612815,sounds good,0.79602766,0.019952457,0.18401988,2,11,1,-0.5525318850761866,-0.7370973770897189,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,1.6399770970685954,1.191884484376882,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,yes,73.39357429718876,731,5.366666666666666,13.675821297612815,yes,0.4800682,0.10225532,0.41767654,1,3,1,-0.8053567000968301,-0.9608590808490979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5515487499110412,0.23909234067431986,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,aupEmdgThed56LxMS,awesome,73.39357429718876,731,5.366666666666666,13.675821297612815,awesome.,0.92956907,0.011306642,0.05912423,1,7,1,-0.8053567000968301,-0.9608590808490979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,1.0,1.0,2.100005279682242,1.5945855344007134,0.0496,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,aupEmdgThed56LxMS,now points,73.39357429718876,731,5.366666666666666,13.675821297612815,now points,0.16335253,0.04974102,0.7869065,2,10,1,-0.5525318850761866,-0.7370973770897189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.539484616258775,-0.7159801935156463,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,yes good job,73.39357429718876,731,5.366666666666666,13.675821297612815,"yes, good job",0.96945065,0.0058332384,0.024716098,3,12,1,-0.299707070055543,-0.5133356733303399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,2.237390760089861,1.7148505079591732,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,aupEmdgThed56LxMS,so much info so little time lol,73.39357429718876,731,5.366666666666666,13.675821297612815,so much info. so little time. lol,0.15862012,0.33412388,0.5072559,7,31,1,0.7115921900270314,0.3817111417071759,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,0.8571428571428571,0.0,0,0.0,0,0.4666666666666666,0.2708333333333333,-0.5557869899695411,-0.7302510213895117,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
970,xuz9AuG34rcYTM6P7,CsXFfdragi9qvFBD8,2,5,Very high,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,so far everything i try decreases the score becasue of allthe constraints,73.39357429718876,731,5.366666666666666,13.675821297612815,so far everything i try decreases the score becasue of allthe constraints,0.0096332235,0.86136997,0.1289968,12,73,1,1.722891450109606,1.2767579567446918,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.08333333333333333,1,0.0,0,1.0,0.1,-1.069022331951796,-1.1795287372706147,0.5952,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
971,xuz9AuG34rcYTM6P7,bkYTasBgbsFN68ZgS,4,2,Low,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,medium ,98.4126984126984,434,5.283333333333333,18.627009163286765,medium :),0.83043844,0.008424687,0.1611369,1,7,1,-0.8053567000968301,-0.9508250666569663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.7585165717208253,0.9803591849195351,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,xuz9AuG34rcYTM6P7,bkYTasBgbsFN68ZgS,4,2,Low,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,is there an easy way to get h to 104,98.4126984126984,434,5.283333333333333,18.627009163286765,is there an easy way to get h to 104,0.070771016,0.027623136,0.9016058,10,36,1,1.4700666350889622,1.4737788533182978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.05,0.0,1,0,0.9,0.0,0,0.0,0,0.8333333333333334,0.43333333333333335,-0.8584126972865244,-1.0382061068454922,0.496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,xuz9AuG34rcYTM6P7,bkYTasBgbsFN68ZgS,4,2,Low,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,hm that went down,98.4126984126984,434,5.283333333333333,18.627009163286765,hm that went down,0.036462612,0.17594787,0.7875895,4,17,1,-0.04688225503489937,-0.14262375999854493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.2888888888888889,-0.15555555555555559,-0.9765995034651829,-1.129369359793209,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,xuz9AuG34rcYTM6P7,bkYTasBgbsFN68ZgS,4,2,Low,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,sorry now its back up,98.4126984126984,434,5.283333333333333,18.627009163286765,sorry now it's back up,0.09331089,0.3014362,0.60525286,5,21,1,0.20594255998574423,0.1267766755542622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,1,1.0,0.0,0,0.0,0,0.5,-0.25,-0.7807665403936132,-0.978313835701907,0.248,easy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
971,xuz9AuG34rcYTM6P7,bkYTasBgbsFN68ZgS,4,2,Low,LL,25.33333333333333,938.3333333333336,33GNJWwGaFvyrayJY,good,98.4126984126984,434,5.283333333333333,18.627009163286765,good!,0.83598286,0.021706533,0.14231063,1,4,1,-0.8053567000968301,-0.9508250666569663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,1.7776161862617135,0.9950916499711994,0.0496,easy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
971,xuz9AuG34rcYTM6P7,bkYTasBgbsFN68ZgS,4,2,Low,LL,25.33333333333333,938.3333333333336,aupEmdgThed56LxMS,im good with this,98.4126984126984,434,5.283333333333333,18.627009163286765,im good with this,0.9168188,0.008415906,0.074765265,4,17,1,-0.04688225503489937,-0.14262375999854493,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0031847133757961785,0,0.6000000000000001,0.7,2.0560826976462034,1.2098864636700954,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
