conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
Z37S3mAMREXsiGzxa2,1573.236111111111,781.0625,0.559472301248617,0.2777604907539118,938.0,688.0,0.3335704125177809,0.2446657183499288,366,chicago,2.0,9.0,definitely over 1000,definitely over 1000,0.00840825,0.9108531,0.0807386,3,20,1,-0.4272354665368802,-0.7241240022391993,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.0,-1.0097407138037457,-1.155156486958024,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa2,1573.236111111111,781.0625,0.559472301248617,0.2777604907539118,938.0,688.0,0.3335704125177809,0.2446657183499288,1525,chicago,2.0,9.0,less than 1000,less than 1000?!,0.26404938,0.020829443,0.7151212,3,14,1,-0.4272354665368802,-0.7241240022391993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1,0,1.0,0.0,0,0.00625,0,0.06666666666666667,-0.16666666666666666,0.18474645506600046,0.18612136120662232,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa2,1573.236111111111,781.0625,0.559472301248617,0.2777604907539118,938.0,688.0,0.3335704125177809,0.2446657183499288,1847,chicago,2.0,9.0,5000,5000?,0.047479533,0.07813315,0.8743873,1,4,1,-0.8876353300195456,-1.1720990205736193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8271795343300882,-0.9501603410433509,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,727,chicago,3.0,10.0,i am from there its all you hear about,"i am from there, its all you hear about",0.27648035,0.0759578,0.64756185,9,38,1,0.7237641921697834,0.7707347945715974,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.0,0.01,0.08,0.0,0,0,1.0,0.1111111111111111,0,0.0,0,0.0,0.0,0.24283035635999306,0.46166524491311967,0.44639999999999996,easy,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1765,chicago,3.0,10.0,name you turd,[name] you turd.,0.4536119,0.12431333,0.42207476,3,13,1,-0.4272354665368802,-0.5840724615112888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,1.0704802876406518,1.4213523591615058,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1010,chicago,3.0,10.0,i assume chicago is more dangerous then baltimore,i assume chicago is more dangerous then baltimore,0.4536119,0.12431333,0.42207476,8,49,1,0.4935642604284507,0.49977334335502016,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.125,0,0.0,0,0.7,-0.04999999999999999,1.0704802876406518,1.4213523591615058,0.3968,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1567,chicago,3.0,10.0,hey,hey,0.4536119,0.12431333,0.42207476,1,3,1,-0.8876353300195456,-1.1259953639444433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.0704802876406518,1.4213523591615058,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,74,chicago,3.0,10.0,i said 1300 because chicago is a bigger city,i said 1300 because chicago is a bigger city,0.4536119,0.12431333,0.42207476,9,44,1,0.7237641921697834,0.7707347945715974,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.04,0.0,0,0,1.0,0.1111111111111111,0,0.0,0,0.5,0.0,1.0704802876406518,1.4213523591615058,0.44639999999999996,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,622,chicago,3.0,10.0,yes it is,yes it is,0.08219159,0.031290397,0.88651806,3,9,1,-0.4272354665368802,-0.5840724615112888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.6649869063614382,-0.5909785072320923,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1421,chicago,3.0,10.0,chicago has the highest rate of gun violence in the us,chicago has the highest rate of gun violence in the us.,0.041285623,0.32989043,0.62882394,11,54,1,1.4143639873937814,1.583619148221329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0,0,0.9090909090909091,0.0,0,0.0,0,0.0,0.0,-0.8561206754529349,-0.8126043521240368,0.5456,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1699,chicago,3.0,10.0,i guess so,i guess so,0.23371165,0.015084808,0.7512036,3,10,1,-0.657435398278213,-0.8550339127278661,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,0.04299293826048964,0.22994723486265187,0.1488,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1699,chicago,3.0,10.0,yea,yea,0.027466226,0.1347251,0.83780867,1,3,1,-0.8876353300195456,-1.1259953639444433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.9206920235690109,-0.8874769382194151,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1765,chicago,3.0,10.0,chicago obviously should be a higher number,chicago obviously should be a higher number.,0.104424104,0.10058147,0.7949944,7,43,1,0.4935642604284507,0.49977334335502016,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.125,-0.5611051377871991,-0.4705242053127175,0.3472,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,74,chicago,3.0,10.0,but baltimore is pretty violent,but baltimore is pretty violent?,0.15000695,0.091462374,0.75853074,5,31,1,0.033164396945785234,-0.04214955907813433,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0,1.0,-0.275,-0.348118578591636,-0.22355933690294758,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1691,chicago,3.0,10.0,anyone have a good guess i know its higher,anyone have a good guess? i know it's higher,0.32403725,0.09689951,0.57906324,9,42,1,0.7237641921697834,0.7707347945715974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.03,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.03,0.0,0.009999999999999998,0.0,0.009999999999999998,0.03,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.039999999999999994,0.0,1,0,1.0,0.1111111111111111,0,0.0,0,0.55,0.475,0.46504071367308136,0.7193254083543534,0.44639999999999996,easy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1567,chicago,3.0,10.0,chicago gun rate is actually less,chicago gun rate is actually less,0.36310744,0.102039345,0.5348532,6,33,1,0.26336432868711795,0.2288118921384429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.06666666666666667,-0.16666666666666666,0.6475967860871842,0.9310051339268793,0.2976,easy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1421,chicago,3.0,10.0,i remember hearing this in the news,i remember hearing this in the news,0.10846608,0.034162395,0.8573715,7,35,1,0.26336432868711795,0.2288118921384429,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.14285714285714285,0,0.0,0,0.0,0.0,-0.5422189418574617,-0.448625044585556,0.3472,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,317,chicago,3.0,10.0,yes i agree i say 1500,"yes, i agree i say 1500",0.0461547,0.77301586,0.18082944,6,22,1,-0.19703553479554747,-0.31311101029471156,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.0,0,0,0.8333333333333334,0.3333333333333333,0,0.0007371913011426465,0,0.0,0.0,-0.8333698371948706,-0.7862240124545472,0.2976,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,234,chicago,3.0,10.0,yes,yes,0.18459979,0.030661661,0.78473866,1,3,1,-0.8876353300195456,-1.1259953639444433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.00980392156862745,0,0.0,0.0,-0.18648299391571108,-0.03613759981965469,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1968,chicago,3.0,10.0,i was thinking the same thing,i was thinking the same thing,0.16434549,0.18878192,0.6468726,6,29,1,0.033164396945785234,-0.04214955907813433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.16666666666666666,0,0.0,0,0.125,0.0,-0.28112152670751384,-0.1458740681005515,0.2976,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,727,chicago,3.0,10.0,its chicago so its high,its chicago so its high,0.25068673,0.1382844,0.61102885,5,23,1,0.033164396945785234,-0.04214955907813433,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,0.8,0.0,0,0.0,0,0.5399999999999999,0.16,0.12230926443436271,0.3219171043711359,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1826,chicago,3.0,10.0,soi thought this would be computationbut i also guessed chicago beats out baltimore,so...i thought this would be computation....but i also guessed chicago beats out baltimore,0.4374866,0.0329615,0.52955186,13,83,1,1.4143639873937814,1.583619148221329,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.02,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0,0,1.0,0.15384615384615385,0,0.00684931506849315,0,0.0,0.0,0.9951345717764818,1.3339865419291184,5.495915384615385,medium,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1020,chicago,3.0,10.0,i said only 500,i said only 500,0.09834275,0.038267918,0.8633894,4,15,1,-0.4272354665368802,-0.5840724615112888,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.25,0,0.00036859565057132326,0,1.0,0.0,-0.5895203592437569,-0.5034725822166789,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,622,chicago,3.0,10.0,i wouldnt be surprised if chicagos is double that of baltimore,i wouldn't be surprised if chicagos is double that of baltimore,0.060939822,0.2768506,0.66220963,11,62,1,1.1841640556524489,1.3126576970047519,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0,0,1.0,0.09090909090909091,0,0.00036859565057132326,0,0.45,0.05,-0.7642861239474217,-0.7061191916815661,0.5456,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1735,chicago,3.0,10.0,chicago is definitely more,chicago is definitely more,0.8245067,0.016591197,0.15890208,4,26,1,-0.19703553479554747,-0.31311101029471156,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,1,0.0,0,0.5,0.5,2.8034920279678475,3.4308360468598984,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,347,chicago,3.0,10.0,baltimore has very very high crime but i do think chicagos is higher,baltimore has very very high crime but i do think chicago's is higher,0.22552355,0.09361122,0.6808652,13,68,1,1.6445639191351142,1.8545805994379063,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.04,0.0,0.0,0.01,0.030000000000000006,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0,0,0.9230769230769231,0.07692307692307693,1,0.0,0,0.601,0.229,0.0047339132459218594,0.18558464637868494,0.6447999999999999,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Z37S3mAMREXsiGzxa3,1558.313953488372,2656.658823529412,0.5541657018095206,0.944757760856832,962.0,612.0,0.3421052631578947,0.2176386913229018,1421,chicago,3.0,10.0,i said like 1984,i said like 1984,0.064312436,0.024763213,0.9109243,4,16,1,-0.4272354665368802,-0.5840724615112888,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0,0,1.0,0.25,0,0.00036859565057132326,0,0.0,0.0,-0.7485275324072009,-0.6878465903458149,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
