Unnamed0,timestamp_start,timestamp_end,message,speaker_nickname,conversation_num,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
233,588.7810000000001,590.7810000000001, no man no man no roland,2,1.0," no man, no man noáí≥ roland.",0.035041694,0.5232585,0.44169983,6,24,1,-0.43727110252747325,-0.43727110252747325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,0.5,0.0,0,0.0,0,0.0,0.0,-0.5314632038534634,-0.5314632038534634,0.2976,easy,-13.601999999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,590.256,593.896, but yeah i feel like in other countries like you know in the age of a lot of times,0,1.0," but yeah, i feel like in other countries, like, you know, in the age of a lot of times,",0.052968994,0.142841,0.8041901,19,83,1,0.2780832842357497,0.2780832842357497,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.02,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.0,0.02,0.02,0.0,0.04,0.04,0.0,0.01,0.01,0.03,0.01,0.09999999999999999,0.0,0,0,0.8421052631578947,0.05263157894736842,0,0.0,0,0.375,-0.125,-0.4501080268926279,-0.4501080268926279,0.9424,easy,-0.525000000000091,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
235,590.7810000000001,592.7810000000001, no man,2,1.0, no man.,0.20644732,0.20954324,0.5840094,2,7,1,-0.675722564781881,-0.675722564781881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.24638594439043185,0.24638594439043185,0.0992,easy,-3.1149999999998954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,592.7810000000001,598.1210000000001, no man no,2,1.0," no man, no",0.115946114,0.29767832,0.5863756,3,10,1,-0.6161096992182791,-0.6161096992182791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0,0,0.6666666666666666,0.0,2,0.16666666666666666,0,0.0,0.0,-0.16431402879566004,-0.16431402879566004,0.1488,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,593.896,599.4159999999999, like police are very involved policing you know like beach and all these sorts of,0,1.0," like, police are very involved policing, you know, like, beach and all these sorts of",0.047408726,0.21792711,0.73466426,15,82,1,0.09924468754494395,0.09924468754494395,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.02,0.01,0.04,0.01,0.0,0.0,0.01,0.02,0.0,0.07,0.0,0,0,0.9333333333333333,0.0,0,0.0,0,0.3,0.2,-0.47534086101096534,-0.47534086101096534,0.744,easy,-4.225000000000136,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
238,598.1210000000001,601.7810000000001, no,2,1.0, no.,0.39457065,0.15700573,0.44842368,1,3,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.1001010494319972,1.1001010494319972,0.0496,easy,-1.2949999999998454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,599.416,602.8960000000001, things like you know i know a little bit in china,0,1.0," things, like, you know, i know a little bit in china.",0.06352138,0.030814664,0.905664,11,50,1,-0.19881964027306562,-0.19881964027306562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.02,0.01,0.0,0.0,0.01,0.02,0.01,0.04,0.01,0,0,0.9090909090909091,0.09090909090909091,0,0.0,1,0.5,-0.1875,-0.40222065788619393,-0.40222065788619393,0.5456,easy,-2.365000000000009,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
240,601.7810000000001,605.7810000000001, its the same person,2,1.0, it's the same person.,0.054434437,0.12778279,0.8177827,4,20,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.125,0.0,-0.44345775749394445,-0.44345775749394445,0.1984,easy,-1.115000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,602.383,611.383, yeah i feel like also like our discussions we tend to discuss it as if you know racism is not an issue,1,1.0," yeah, i feel like also like our discussions, we tend to discuss it as if you know racism is not an issue.",0.030761283,0.40907535,0.5601634,22,103,1,0.3376961497993516,0.3376961497993516,0.01,0.0,0.0,0.030000000000000002,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.04,0.0,0.01,0.01,0.01,0.060000000000000005,0.02,0.02,0.01,0.01,0.02,0.030000000000000002,0.11,0.0,0,0,0.9545454545454546,0.13636363636363635,0,0.0,0,0.0,0.0,-0.5508879691204086,-0.5508879691204086,1.0912,easy,-3.3980000000000246,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
242,602.8960000000001,605.8560000000001, you like werent able to leave your house and that was very very enforced,0,1.0," you like weren't able to leave your house and that was very, very enforced.",0.014865592,0.56832755,0.41680685,14,73,1,0.03963182198134204,0.03963182198134204,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.07999999999999999,0.0,0,0,0.9285714285714286,0.0,3,0.0,0,0.5075000000000001,0.38,-0.6230235809649004,-0.6230235809649004,0.6944,easy,-8.486999999999966,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
243,605.7810000000001,607.7810000000001, thats really cool,2,1.0, that's really cool.,0.9449375,0.016371796,0.038690686,3,18,1,-0.6161096992182791,-0.6161096992182791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.65,0.35,3.597699264173068,3.597699264173068,0.1488,easy,-0.07500000000004547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244,605.8560000000001,608.7760000000001, so i would never want to see us go down that one,0,1.0, so i would never want to see us go down that one.,0.010610105,0.85402906,0.13536079,12,49,1,-0.13920677470946372,-0.13920677470946372,0.019999999999999997,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.009999999999999998,0.0,0.03,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.039999999999999994,0.0,0.0,0.009999999999999998,0.009999999999999998,0.03,0.019999999999999997,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.05,0.0,0,0,1.0,0.08333333333333333,0,0.0,0,0.2888888888888889,-0.15555555555555559,-0.642335239605049,-0.642335239605049,0.5952,easy,-1.9249999999999545,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
245,608.7760000000001,613.6560000000001, but yeah i dont know i feel like if people you know i mean i guess in some neighborhoods,0,1.0," but yeah, i don't know, i feel like if people, you know, i mean, i guess in some neighborhoods,",0.034588702,0.14262325,0.82278806,19,89,1,0.09924468754494395,0.09924468754494395,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.04,0.01,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.03,0.02,0.06,0.01,0.0,0.02,0.01,0.08,0.01,0.0,0.01,0.01,0.01,0.04,0.09,0.0,0,0,0.7894736842105263,0.21052631578947367,0,0.020618556701030927,0,0.6875,-0.3125,-0.5335189090807895,-0.5335189090807895,0.9424,easy,0.0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
246,611.383,620.383, so i think youre right i think theres like try to come out of my different angle,1,1.0, so i think you're right. i think there's like try to come out of my different angle.,0.30533585,0.02279742,0.6718667,17,81,1,0.03963182198134204,0.03963182198134204,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.02,0.04,0.03,0.0,0.0,0.01,0.02,0.03,0.07,0.0,0,0,0.8823529411764706,0.17647058823529413,1,0.010309278350515464,0,0.5678571428571428,0.14285714285714285,0.695148103641791,0.695148103641791,0.8432,easy,-2.2730000000000246,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
247,613.6560000000001,619.3760000000001, some parts of the country response times are very slow for you know very serious crimes,0,1.0," some parts of the country, response times are very slow for, you know, very serious crimes.",0.0064405883,0.8978744,0.095685005,16,88,1,0.15885755310854588,0.15885755310854588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.01,0.03,0.02,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0,0,0.9375,0.0,1,0.0,0,0.6933333333333334,-0.41166666666666674,-0.6612567597988127,-0.6612567597988127,0.7936,easy,-6.726999999999975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
248,615.7810000000001,616.7810000000001, thats true,2,1.0, that's true.,0.3036134,0.075509965,0.62087667,2,11,1,-0.675722564781881,-0.675722564781881,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.65,0.35,0.6873315208570886,0.6873315208570886,0.0992,easy,-3.5950000000000273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,616.7810000000001,617.7810000000001, oh yeah,2,1.0," oh, yeah.",0.6712205,0.035426263,0.29335326,2,8,1,-0.675722564781881,-0.675722564781881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,2.355554882576899,2.355554882576899,0.0992,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,617.7810000000001,618.7810000000001, i know,2,1.0, i know.,0.27253965,0.13453224,0.5929281,2,7,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.5,0,0.0,0,0.0,0.0,0.5463169547993578,0.5463169547993578,0.0992,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
251,619.3760000000001,622.576, so like you know you would think in those situations you would potentially want to put,0,1.0," so like, you know, you would think in those situations, you would potentially want to put",0.042939655,0.10909374,0.8479665,16,87,1,0.15885755310854588,0.15885755310854588,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.03,0.02,0.0,0.02,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.0,0.0,0.02,0.02,0.049999999999999996,0.02,0.0,0.0,0.03,0.01,0.0,0.06999999999999999,0.0,0,0,0.8125,0.0,0,0.004975124378109453,0,1.0,0.0,-0.49562177682402914,-0.49562177682402914,0.7936,easy,0.5950000000000273,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
252,620.383,631.383, i dont know theres a different sides going back to the systemic issue were talking about earlier,1,1.0," i don't know, there's a different sides going back to the systemic issue we're talking about earlier.",0.02109874,0.26600936,0.7128919,17,97,1,0.15885755310854588,0.15885755310854588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.049999999999999996,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.03,0.02,0.02,0.0,0.0,0.0,0.01,0.01,0.06,0.0,0,0,1.0,0.058823529411764705,1,0.004975124378109453,0,0.3666666666666667,0.0,-0.5947371765111858,-0.5947371765111858,0.8432,easy,-2.1929999999999836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
254,622.576,623.8960000000001, your more in law,0,1.0, your more in law.,0.13694364,0.05650149,0.8065549,4,17,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.030000000000000006,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,-0.06902597964884237,-0.06902597964884237,0.1984,easy,-8.807000000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,623.7810000000001,625.7810000000001, my ships basically the same,2,1.0, my ship's basically the same.,0.1464577,0.12493036,0.72861195,5,28,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.030000000000000002,0.0,0,0,1.0,0.2,0,0.0,0,0.125,0.0,-0.025850597136361095,-0.025850597136361095,0.248,easy,-0.1150000000000091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,623.8960000000001,628.8960000000001, yeah i think just like every day small behavior is not a good way to go either,0,1.0," yeah, i think just like every day, small behavior is not a good way to go either.",0.0057538627,0.90545326,0.088792816,17,79,1,0.15885755310854588,0.15885755310854588,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.030000000000000002,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.030000000000000002,0.030000000000000002,0.0,0.01,0.01,0.01,0.05,0.01,0.0,0.0,0.0,0.030000000000000002,0.01,0.060000000000000005,0.0,0,0,1.0,0.058823529411764705,0,0.0,0,0.5,-0.3,-0.6643731623084786,-0.6643731623084786,5.408523529411765,medium,-1.884999999999991,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
257,625.7810000000001,627.7810000000001, that ship is the same,2,1.0, that ship is the same.,0.04557856,0.27773654,0.67668486,5,22,1,-0.4968839680910752,-0.4968839680910752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0,0,1.0,0.0,1,0.0,0,0.125,0.0,-0.48364626555028273,-0.48364626555028273,0.248,easy,-3.115000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,631.383,634.383, you guys will have a good one,1,1.0, you guys will have a good one.,0.96914434,0.005456679,0.025398992,7,30,1,-0.37765823696387135,-0.37765823696387135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,3.7075513753031673,3.7075513753031673,0.3472,easy,3.6019999999999754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
262,632.7810000000001,634.7810000000001, but its like this,2,1.0, but it's like this.,0.039067853,0.31239602,0.64853615,4,18,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.5131922496150972,-0.5131922496150972,0.1984,easy,-1.6019999999999754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
265,641.7810000000001,643.7810000000001, so im doing this,2,1.0, so i'm doing this.,0.13580696,0.07332679,0.7908663,4,17,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000006,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.07418430257241941,-0.07418430257241941,0.1984,easy,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
267,644.7810000000001,646.7810000000001, so its like that,2,1.0, so it's like that.,0.04845846,0.15974683,0.7917948,4,17,1,-0.5564968336546771,-0.5564968336546771,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.030000000000000006,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,-0.4705771043196729,-0.4705771043196729,0.1984,easy,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
268,647.7810000000001,648.7810000000001, its like that,2,1.0, it's like that.,0.0693098,0.30740866,0.6232816,3,14,1,-0.6161096992182791,-0.6161096992182791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,3,0.0,0,0.0,0.0,-0.3759524561255474,-0.3759524561255474,0.1488,easy,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
295,681.7810000000001,682.7810000000001, i think,2,1.0, i think.,0.16710888,0.059672132,0.77321905,2,8,1,-0.7353354303454829,-0.7353354303454829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.5,0,0.0,0,0.0,0.0,0.06786571281271467,0.06786571281271467,0.0992,easy,33.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
