conversation_num,batch_num,round_num,round_index,task_index,complexity,type,social_perceptiveness,skill,speaker_nickname,message,normalized_score,score,duration,efficiency,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,7k2kKAP9CK6qn7ZDQ,damnit we had it and now ic ant get it back c  f need to be neighbors so f should be 104,99.70238095238096,670,9.25,10.778635778635778,damnit we had it and now ic an't get it back c & f need to be neighbors so f should be 104,5,22,88,1,2.834289378928621,0.9700810300814918,0.02,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.02,0.04,0.04,0.01,0.01,0.0,0.0,0.0,0.01,0.11,0.0,0,0,0.8636363636363636,0.045454545454545456,0,0.0,0,0.0,0.0,1.0912,easy,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,T9AghEChfZqaqYQ6S,this leaves us nowhere to put g g cant be next to a or c and thats everywhere,99.70238095238096,670,9.25,10.778635778635778,this leaves us nowhere to put g g can't be next to a or c and that's everywhere,6,18,77,1,2.2925866694840145,0.6382112040009815,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.049999999999999996,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.01,0.01,0.03,0.02,0.02,0.01,0.0,0.0,0.01,0.0,0.07,0.0,0,0,0.8888888888888888,0.0,4,0.011363636363636364,0,0.0,0.0,0.8927999999999999,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,7k2kKAP9CK6qn7ZDQ,dont move naything let me have 1 moment to think carp crap ok the next highest for ab is 105106 does that violate anyhting,99.70238095238096,670,9.25,10.778635778635778,dont' move naything let me have 1 moment to think carp crap ok the next highest for a/b is 105/106 does that violate anyhting?,7,24,122,1,3.1954245185583585,1.1913275808018322,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.049999999999999996,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.049999999999999996,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.08,0.0,1,0,1.0,0.041666666666666664,1,0.034482758620689655,0,0.43333333333333335,-0.10000000000000002,1.1904,easy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,T9AghEChfZqaqYQ6S,a and d cant be neighbors or in the same room so yes it does,99.70238095238096,670,9.25,10.778635778635778,a and d can't be neighbors or in the same room so yes it does,8,15,60,1,1.7508839600394082,0.30634137792047117,0.0,0.0,0.02,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.02,0.03,0.03,0.03,0.01,0.0,0.0,0.0,0.01,0.0,0.10999999999999999,0.0,0,0,1.0,0.0,1,0.07142857142857142,0,0.125,0.0,0.744,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,7k2kKAP9CK6qn7ZDQ,maybe we should move them i think wed get more points that way,99.70238095238096,670,9.25,10.778635778635778,maybe we should move them i think we'd get more points that way,9,13,62,1,1.028613680779933,-0.1361517235202093,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.0,0.0,0.0,0.02,0.06,0.01,0,0,1.0,0.15384615384615385,0,0.0,1,0.5,0.5,0.6447999999999999,easy,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,T9AghEChfZqaqYQ6S,okay,99.70238095238096,670,9.25,10.778635778635778,okay,10,1,4,1,-0.7770620173687549,-1.2423844771219104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,f2xN8dMx4qQhsx7za,i feel like we went off when b was moved,99.70238095238096,670,9.25,10.778635778635778,i feel like we went off when b was moved,11,10,40,1,0.4869109713353267,-0.4680215496007196,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.010000000000000002,0.0,0.03,0.04000000000000001,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.010000000000000002,0.020000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.0,0.010000000000000002,0.020000000000000004,0.05,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,0.496,easy,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,T9AghEChfZqaqYQ6S,yeah,99.70238095238096,670,9.25,10.778635778635778,yeah,12,1,4,1,-0.7770620173687549,-1.2423844771219104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,oCe77KbdixMse5wca,wmG7LHrGoyLXQET38,3,3,Moderate,HH,30.0,1069.6666666666667,7k2kKAP9CK6qn7ZDQ,e should always be 104 it has no rules now h  i just go where we get the most poitns good enough sorry i had missed the cant part,99.70238095238096,670,9.25,10.778635778635778,"e should always be 104 it has no rules now h & i just go where we get the most poitns good enough sorry i had missed the ""can't"" part",13,29,129,1,3.7371272280029646,1.5231974068823424,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.04,0.01,0.02,0.04,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.08,0.0,0.02,0.02,0.05,0.05,0.0,0.01,0.0,0.0,0.02,0.03,0.15,0.0,0,0,0.9310344827586207,0.10344827586206896,0,0.0,0,0.65,0.175,1.4384,easy,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
795,oeThLwqKwgEEcNdhj,4A3ckrKsZhstfq4Qm,2,4,High,HH,32.0,1053.0,NULL_SPEAKER,nan,100.0,673,7.25,13.79310344827586,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,oeThLwqKwgEEcNdhj,4iYWezC5qpM7a8qse,1,3,Moderate,HH,32.0,1053.0,NULL_SPEAKER,nan,84.52380952380952,568,9.983333333333333,8.466491772000952,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,oeThLwqKwgEEcNdhj,AwkjpA6LnbDFgAPPv,3,5,Very high,HH,32.0,1053.0,NULL_SPEAKER,nan,93.4738955823293,931,8.233333333333333,11.353104726598708,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,oeThLwqKwgEEcNdhj,R9G6BSgLDsFjn7cYa,4,1,Very low,HH,32.0,1053.0,NULL_SPEAKER,nan,100.0,340,2.566666666666667,38.96103896103896,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,oeThLwqKwgEEcNdhj,bbe747968DEvMh6RS,5,2,Low,HH,32.0,1053.0,NULL_SPEAKER,nan,98.63945578231292,435,3.2333333333333334,30.50704818009677,nan,1,1,3,1,-0.7770620173687549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,MsniPoKxTdNJRcfhn,i wish we could get all the ones in the 90s in the right rooms,97.47023809523807,655,7.133333333333334,13.6640520694259,i wish we could get all the ones in the 90s in the right rooms,1,15,62,1,1.3897488204096706,1.0596010999512806,0.02,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.01,0.04,0.02,0.01,0.0,0.0,0.01,0.02,0.08,0.0,0,0,0.8,0.13333333333333333,0,0.0,0,0.5357142857142857,0.2857142857142857,0.744,easy,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,gQ2dhSTGbFqmh739Y,i know i think we had it right the first time we were at 625,97.47023809523807,655,7.133333333333334,13.6640520694259,i know i think we had it right the first time we were at 625,2,15,60,1,1.028613680779933,0.6357606599707684,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.04,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.02,0.04,0.01,0.02,0.0,0.0,0.01,0.04,0.09,0.0,0,0,0.8666666666666667,0.26666666666666666,4,0.0037735849056603774,0,0.43452380952380953,0.26785714285714285,0.744,easy,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,NDB4JEMAGeDJuqQPM,yeah i had a thought and now i feel like i messed it all up sorry guys,97.47023809523807,655,7.133333333333334,13.6640520694259,"yeah, i had a thought and now i feel like i messed it all up, sorry guys",3,17,70,1,1.5703163902245392,1.2715213199415367,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.009999999999999998,0.009999999999999998,0.0,0.019999999999999997,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.03,0.009999999999999998,0.0,0.0,0.03,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.039999999999999994,0.009999999999999998,0.0,0.009999999999999998,0.0,0.019999999999999997,0.03,0.09999999999999999,0.0,0,0,0.8823529411764706,0.17647058823529413,2,0.005660377358490566,0,1.0,-0.5,0.8432,easy,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,MsniPoKxTdNJRcfhn,we will figure it out ,97.47023809523807,655,7.133333333333334,13.6640520694259,we will figure it out :),4,5,22,1,-0.05479173810927971,-0.6357606599707684,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.01,0.01,0.0,0.0,0.0,0.01,0.04,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.248,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,gQ2dhSTGbFqmh739Y,its good just trying to remember it lol 651,97.47023809523807,655,7.133333333333334,13.6640520694259,it's good just trying to remember it lol 651,5,9,43,1,0.6674785411501954,0.21192021999025615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0,0,1.0,0.0,1,0.0,0,0.65,0.75,0.44639999999999996,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,MsniPoKxTdNJRcfhn,well im making it worse i see sorry too highest one so far,97.47023809523807,655,7.133333333333334,13.6640520694259,well. i'm making it worse i see sorry too highest one so far,6,13,58,1,1.2091812505948019,0.8476808799610246,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.039999999999999994,0.0,0,0,1.0,0.07692307692307693,1,0.0,0,0.8666666666666667,-0.26666666666666666,0.6447999999999999,easy,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,gQ2dhSTGbFqmh739Y,no worries we still have some time,97.47023809523807,655,7.133333333333334,13.6640520694259,no worries we still have some time,7,7,34,1,0.1257758317055891,-0.4238404399805123,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.04,0.0,0,0,1.0,0.14285714285714285,0,0.0,0,0.0,0.0,0.3472,easy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,NDB4JEMAGeDJuqQPM,at 630 now man 10 minutes flies by when youre juggling math and constraints,97.47023809523807,655,7.133333333333334,13.6640520694259,"at 630 now man, 10 minutes flies by when you're juggling math and constraints",8,14,75,1,1.5703163902245392,1.2715213199415367,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.05,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.6944,easy,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,MsniPoKxTdNJRcfhn,faster than i thought,97.47023809523807,655,7.133333333333334,13.6640520694259,faster than i thought,9,4,21,1,-0.4159268777390173,-1.0596010999512806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.25,0,0.0,0,0.0,0.0,0.1984,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,gQ2dhSTGbFqmh739Y,agreed,97.47023809523807,655,7.133333333333334,13.6640520694259,agreed,10,1,6,1,-0.7770620173687549,-1.483441539931793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,NDB4JEMAGeDJuqQPM,ugh i thought i could get b into 101 but not sure itll ever work,97.47023809523807,655,7.133333333333334,13.6640520694259,"ugh, i thought i could get b into 101 but not sure it'll ever work",11,15,64,1,1.3897488204096706,1.0596010999512806,0.01,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.0,0.0,0.01,0.02,0.07,0.01,0.0,0.0,0.0,0.01,0.02,0.05,0.0,0,0,0.9333333333333333,0.13333333333333333,0,0.0,0,0.8888888888888888,-0.25,0.744,easy,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,MsniPoKxTdNJRcfhn,highest,97.47023809523807,655,7.133333333333334,13.6640520694259,highest,12,1,7,1,-0.7770620173687549,-1.483441539931793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,NDB4JEMAGeDJuqQPM,this is it,97.47023809523807,655,7.133333333333334,13.6640520694259,this is it,13,3,10,1,-0.4159268777390173,-1.0596010999512806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,oiThZ7Pv2sq6iWaDw,3vvnjoEdhYFEevngR,5,3,Moderate,LH,31.33333333333333,941.6666666666664,gQ2dhSTGbFqmh739Y,im happy with 655,97.47023809523807,655,7.133333333333334,13.6640520694259,i'm happy with 655,14,4,17,1,-0.2353593079241485,-0.8476808799610246,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0,1.0,0.8,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
