conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp,message_lower_with_punc,turn_id,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
rHPaiuXkM3Ss4rEsW_easy,1,High,High,High,High,High,5,Easy [Corresponds to 'Hard' in PNAS],586.0,107.0,5.476635514018692,oJLD2kfcwGyXkfCeH,can we get d to the highest score,2021-02-26 19:11:21.474000+00:00,can we get d to the highest score?,1,8,33,1,0.42775077092698793,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.05,0.0,1,0,1.0,0.125,0,0.0,0,0.0,0.0,0.3968,easy,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oSmNNdB4gm4ytzgeN,should we come up with some sort of strategy to make things easier,2021-02-26 19:14:02.584000+00:00,should we come up with some sort of strategy to make things easier?,1,13,66,1,1.4476100046330684,0.9932059656102279,0.01,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.030000000000000002,0.0,0.0,0.0,0.01,0.07,0.04,0.01,0.0,0.0,0.01,0.01,0.07,0.01,1,0,1.0,0.07692307692307693,0,0.0,1,0.0,0.0,0.6447999999999999,easy,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oJLD2kfcwGyXkfCeH,yeah its feeling a little crazy right now,2021-02-26 19:14:14.593000+00:00,"yeah, it's feeling a little crazy right now",2,8,41,1,0.631722617668204,0.2597615602365212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.029999999999999995,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.029999999999999995,0.01,0,0,1.0,0.0,0,0.0,1,0.6452380952380952,-0.16726190476190475,0.3968,easy,12.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,375y3ASXEiZm9znEF,yeah i agree,2021-02-26 19:14:18.636000+00:00,"yeah, i agree",3,3,12,1,-0.5921084627790925,-0.8404050478240388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,1,0.0,0,0.0,0.0,0.1488,easy,4.043,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oJLD2kfcwGyXkfCeH,who has the highest score and can we choose that first,2021-02-26 19:14:36.184000+00:00,who has the highest score and can we choose that first?,4,11,54,1,1.0396663111506361,0.6264837629233745,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.02,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.07,0.0,1,0,1.0,0.09090909090909091,0,0.0,0,0.3333333333333333,0.25,0.5456,easy,17.548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,FCnLuDCm32SrJTnND,the best strategy is probably to accept the 100 point loss per constraint,2021-02-26 19:14:44.731000+00:00,the best strategy is probably to accept the 100 point loss per constraint,5,13,73,1,1.6515818513742841,1.1765670669536545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.019999999999999997,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.009999999999999998,0.03,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.039999999999999994,0.009999999999999998,0,0,0.9230769230769231,0.0,2,0.0,1,0.3,1.0,0.6447999999999999,easy,8.547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oSmNNdB4gm4ytzgeN,yes i was just going to suggest that,2021-02-26 19:14:46.439000+00:00,yes! i was just going to suggest that,6,8,36,1,0.42775077092698793,0.0764004588930945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.019999999999999997,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.05,0.0,0,0,1.0,0.125,1,0.0,0,0.0,0.0,0.3968,easy,1.708,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,375y3ASXEiZm9znEF,ohhh,2021-02-26 19:14:53.256000+00:00,ohhh,7,1,4,1,-0.7960803095203085,-1.0237661491674654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,6.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oSmNNdB4gm4ytzgeN,oh well lets see if we can start by assigning people to the highest points possible and move from there,2021-02-26 19:15:09.842000+00:00,"oh, well, let's see if we can start by assigning people to the highest points possible and move from there",8,20,103,1,2.6714410850803647,2.093372573670788,0.01,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.04,0.0,0.0,0.030000000000000002,0.0,0.0,0.0,0.030000000000000002,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.01,0.030000000000000002,0.01,0.04,0.030000000000000002,0.02,0.01,0.0,0.01,0.02,0.09000000000000001,0.0,0,0,1.0,0.1,0,0.0,0,1.0,0.0,0.992,easy,16.586,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,375y3ASXEiZm9znEF,okay,2021-02-26 19:15:19.933000+00:00,okay,9,1,4,1,-0.7960803095203085,-1.0237661491674654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.5,0.5,0.0496,easy,10.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,FCnLuDCm32SrJTnND,is everybody satisfied here,2021-02-26 19:15:20.952000+00:00,is everybody satisfied here?,10,4,27,1,-0.1841647692966603,-0.4736828451371855,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0,1.0,0.5,0.1984,easy,1.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,6Dj7MuMD7PnFxvPSq,good idea,2021-02-26 19:15:25.806000+00:00,good idea...,11,2,9,1,-0.5921084627790925,-0.8404050478240388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,0.0992,easy,4.854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rHPaiuXkM3Ss4rEsW_hard,1,High,High,High,High,High,5,Hard [Corresponds to 'Super Hard' in PNAS],827.0,217.0,3.811059907834101,oJLD2kfcwGyXkfCeH,yup,2021-02-26 19:15:41.020000+00:00,yup,12,1,3,1,-0.7960803095203085,-1.0237661491674654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,15.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rLicrCiHMCtdK3vNR_easy,1,Mixed,High,Mixed,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],639.0,417.0,1.5323741007194245,PPzrdWarHASDu3BjJ,g is creating a problem,2021-03-19 18:15:37.100000+00:00,g is creating a problem,1,5,23,1,0.019807077444555767,-1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.248,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rLicrCiHMCtdK3vNR_easy,1,Mixed,High,Mixed,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],639.0,417.0,1.5323741007194245,uTEpLgCYvQgXfLS5Z,i know stupid g haha nice job,2021-03-19 18:15:49.679000+00:00,"i know, stupid g haha nice job",2,7,29,1,0.22377892418577186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.14285714285714285,0,0.011904761904761904,0,0.7666666666666666,3.700743415417188e-17,0.3472,easy,12.579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
rLicrCiHMCtdK3vNR_hard,1,Mixed,High,Mixed,Mixed,High,2,Hard [Corresponds to 'Super Hard' in PNAS],915.0,472.0,1.9385593220338984,PPzrdWarHASDu3BjJ,doing good hard to obtain high points with the constratints,2021-03-19 18:24:43.410000+00:00,doing good! hard to obtain high points with the constratints,1,10,59,1,1.0396663111506361,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.04,0.0,0,0,1.0,0.0,0,0.0,0,0.5605555555555556,0.18944444444444442,0.496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
rLicrCiHMCtdK3vNR_hard,1,Mixed,High,Mixed,Mixed,High,2,Hard [Corresponds to 'Super Hard' in PNAS],915.0,472.0,1.9385593220338984,uTEpLgCYvQgXfLS5Z,true,2021-03-19 18:25:25.287000+00:00,true,2,1,4,1,-0.7960803095203085,-1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.65,0.35,0.0496,easy,41.877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfb5WJ9A9FzCAJHPr_easy,1,High,High,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],670.0,330.0,2.0303030303030303,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rfb5WJ9A9FzCAJHPr_hard,1,High,High,High,High,Low,1,Hard [Corresponds to 'Super Hard' in PNAS],978.0,482.0,2.029045643153527,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riJKFjCc6jySe66JY_easy,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],544.0,358.0,1.5195530726256985,fGtnBNRw6aeXFYij4,why wouldnt you put b on 97,2021-05-26 17:16:40.341000+00:00,why wouldn't you put b on 97?,1,7,27,1,0.42775077092698793,-0.4337638086178545,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,0.3472,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
riJKFjCc6jySe66JY_easy,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],544.0,358.0,1.5195530726256985,enzAEzGqL6mErdMxx,i missed that,2021-05-26 17:17:46.611000+00:00,i missed that,2,3,13,1,-0.5921084627790925,-1.0716517624676405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,0.1488,easy,66.27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
riJKFjCc6jySe66JY_easy,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],544.0,358.0,1.5195530726256985,fGtnBNRw6aeXFYij4,i think we should rework to see if we can settle a in 102,2021-05-26 17:18:13.770000+00:00,i think we should rework to see if we can settle a in 102.,3,14,57,1,1.2436381578918523,0.07654655446197427,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.029999999999999995,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.009999999999999998,0.039999999999999994,0.0,0.009999999999999998,0.0,0.019999999999999997,0.049999999999999996,0.019999999999999997,0.019999999999999997,0.009999999999999998,0.0,0.009999999999999998,0.029999999999999995,0.08999999999999998,0.0,0,0,0.9285714285714286,0.21428571428571427,0,0.0022522522522522522,0,0.0,0.0,0.6944,easy,27.159,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
riJKFjCc6jySe66JY_easy,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],544.0,358.0,1.5195530726256985,enzAEzGqL6mErdMxx,ok how about now i think we are good,2021-05-26 17:19:05.054000+00:00,ok how about now i think we are good,4,9,36,1,0.42775077092698793,-0.4337638086178545,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.03,0.009999999999999998,0.009999999999999998,0.0,0.0,0.009999999999999998,0.019999999999999997,0.06,0.0,0,0,1.0,0.2222222222222222,1,0.00748785434649309,0,0.55,0.6,0.44639999999999996,easy,51.284,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
riJKFjCc6jySe66JY_easy,2,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],544.0,358.0,1.5195530726256985,fGtnBNRw6aeXFYij4,check over the low scores and see if they can be bumped otherwise ill be satisfied im not very fast at this so i trust you,2021-05-26 17:20:38.081000+00:00,"check over the low scores and see if they can be bumped, otherwise, i'll be satisfied. i'm not very fast at this, so i trust you.",5,26,122,1,4.099244012268877,1.862632825241375,0.01,0.0,0.0,0.04,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.01,0.02,0.04,0.0,0.01,0.02,0.03,0.03,0.02,0.0,0.01,0.01,0.03,0.01,0.15,0.0,0,0,0.9615384615384616,0.038461538461538464,0,0.0022522522522522522,0,0.6903846153846154,-0.019230769230769232,1.2895999999999999,easy,93.027,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
riJKFjCc6jySe66JY_hard,2,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],807.0,404.0,1.9975247524752475,fGtnBNRw6aeXFYij4,e is at 13 is that the only good spot,2021-05-26 17:24:35.081000+00:00,"e is at 13, is that the only good spot?",1,10,37,1,1.0396663111506361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.060000000000000005,0.0,1,0,0.9,0.0,0,0.0,0,0.8,0.35,0.496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
riJKFjCc6jySe66JY_hard,2,High,High,Low,High,High,3,Hard [Corresponds to 'Super Hard' in PNAS],807.0,404.0,1.9975247524752475,enzAEzGqL6mErdMxx,im good,2021-05-26 17:28:28.373000+00:00,im good,2,2,7,1,-0.5921084627790925,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0019801980198019802,0,0.6000000000000001,0.7,0.0992,easy,233.292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
rp2Q6syMYi8LmCinf_easy,2,High,High,Low,Low,Low,1,Easy [Corresponds to 'Hard' in PNAS],548.0,307.0,1.785016286644951,NULL_SPEAKER,nan,,nan,1,1,3,1,-0.7960803095203085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.0496,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
