conversation_num,batch_num,vis_img,int_verb,ort_img,rep_man,soc_pers,team_size,difficulty,score,duration,efficiency,speaker_nickname,message,timestamp
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,okay thank you!,2021-08-05T17:16:36.497Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,so many in the same rooms,2021-08-05T17:17:01.170Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,this is gonna be a bit more messy,2021-08-05T17:17:10.102Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,Yup,2021-08-05T17:17:16.975Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,oof,2021-08-05T17:19:33.788Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,this is rough,2021-08-05T17:19:39.011Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,this is so confusing lol,2021-08-05T17:19:43.512Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,okay,2021-08-05T17:20:20.618Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,now is there something we can do to get more points,2021-08-05T17:20:27.370Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,F is kinda low,2021-08-05T17:20:51.995Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,can we swap c and d with f?,2021-08-05T17:21:02.073Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,nvm no we cant lol,2021-08-05T17:21:22.461Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,there is good for F,2021-08-05T17:21:30.014Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,i agree,2021-08-05T17:21:34.612Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,this seems pretty decent,2021-08-05T17:22:05.588Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,can C move?,2021-08-05T17:22:16.245Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,nope,2021-08-05T17:22:32.126Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,vsQFhhcQiEwBn82RM,607 is good I think,2021-08-05T17:22:39.834Z
Lex42kgPKKtzFLxxA_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],607.0,423.0,1.4349881796690307,FMvJhJtB7iNp5BKzS,im happy with that,2021-08-05T17:22:45.411Z
psfGF9iziHRTX9Ry6_easy,5,High,High,High,Mixed,High,2,Easy [Corresponds to 'Hard' in PNAS],637.0,134.0,4.753731343283582,NULL_SPEAKER,,NULL_TIME
nWzGwx4Axo8ikpQW9_easy,5,High,Mixed,Mixed,High,High,2,Easy [Corresponds to 'Hard' in PNAS],603.0,123.0,4.902439024390244,oacgBvfZTvpX3S9wW,"cool. I'm satisfied,  you?",2021-08-05T17:20:50.554Z
CSKBo2EaupwsJxD4g_easy,5,Low,High,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],564.0,128.0,4.40625,NULL_SPEAKER,,NULL_TIME
7zxkJBJfkLQ5QSqAp_easy,5,High,Mixed,High,High,High,2,Easy [Corresponds to 'Hard' in PNAS],462.0,43.0,10.744186046511627,NULL_SPEAKER,,NULL_TIME
G6iBAdJvSPaE7gQ4J_easy,5,High,High,High,High,Low,6,Easy [Corresponds to 'Hard' in PNAS],548.0,109.0,5.027522935779817,8BBmt2mpv7vjmfLKW,that looks good,2021-08-05T17:07:25.681Z
G6iBAdJvSPaE7gQ4J_easy,5,High,High,High,High,Low,6,Easy [Corresponds to 'Hard' in PNAS],548.0,109.0,5.027522935779817,ZhTtEr3CKAz8Zme5D,yes,2021-08-05T17:07:29.328Z
KrLrWkxr39cMiarbD_easy,5,Low,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],495.0,100.0,4.95,pqZWtxsc8FQPaFjnc,nice,2021-08-05T17:07:44.143Z
Z5LfyCBXrmcbv5nuz_easy,5,Mixed,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],462.0,150.0,3.08,NULL_SPEAKER,,NULL_TIME
JWxwhKvFMyTvD3g8L_easy,5,Mixed,High,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,89.0,6.179775280898877,KcF7aLBChWEbHeACY,almost!,2021-08-05T17:09:44.210Z
JWxwhKvFMyTvD3g8L_easy,5,Mixed,High,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,89.0,6.179775280898877,ZYEcuuA57r6o5kQc2,looks good,2021-08-05T17:09:56.184Z
JWxwhKvFMyTvD3g8L_easy,5,Mixed,High,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,89.0,6.179775280898877,ks8v6zbQDPxGkqYqi,Wow that was so fast,2021-08-05T17:09:58.036Z
JWxwhKvFMyTvD3g8L_easy,5,Mixed,High,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,89.0,6.179775280898877,hckaqf54sCBZxwkhy,good job,2021-08-05T17:10:02.290Z
JWxwhKvFMyTvD3g8L_easy,5,Mixed,High,Low,Mixed,Low,6,Easy [Corresponds to 'Hard' in PNAS],550.0,89.0,6.179775280898877,a4WKtCKzw66GRmBtm,good stuff,2021-08-05T17:10:07.611Z
zHmEnfaPzrwpNxAeg_easy,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,y9ntQT7zm8QRNKyYy,c should get 105 if possible,2021-08-05T17:16:05.322Z
zHmEnfaPzrwpNxAeg_easy,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,y9ntQT7zm8QRNKyYy,or at least 103,2021-08-05T17:16:22.543Z
zHmEnfaPzrwpNxAeg_easy,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,y9ntQT7zm8QRNKyYy,"can we get c,d in 103 or 105",2021-08-05T17:17:31.426Z
zHmEnfaPzrwpNxAeg_easy,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,y9ntQT7zm8QRNKyYy,highest priority for points would be to have d and d in 103 or 105 and then work around that,2021-08-05T17:20:02.397Z
zHmEnfaPzrwpNxAeg_easy,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,y9ntQT7zm8QRNKyYy,c and d,2021-08-05T17:20:14.319Z
zHmEnfaPzrwpNxAeg_easy,5,Mixed,High,Low,Low,High,6,Easy [Corresponds to 'Hard' in PNAS],566.0,414.0,1.3671497584541064,y9ntQT7zm8QRNKyYy,nice,2021-08-05T17:21:19.657Z
tMxLecMJE4qoacPSp_easy,5,Mixed,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],609.0,213.0,2.859154929577465,Zuf59Mz4spdztRDnM,A C and G have to be read out,2021-08-05T17:13:24.133Z
GAhcyJCqWShEm7zme_easy,5,Mixed,High,Low,Mixed,High,6,Easy [Corresponds to 'Hard' in PNAS],462.0,97.0,4.762886597938144,NULL_SPEAKER,,NULL_TIME
EkH8gyjXPPdk9YZHa_easy,5,Mixed,High,Low,Low,Mixed,6,Easy [Corresponds to 'Hard' in PNAS],444.0,123.0,3.609756097560976,NULL_SPEAKER,,NULL_TIME
xCCGfEux8j2qChbN2_easy,5,High,High,Mixed,Low,High,3,Easy [Corresponds to 'Hard' in PNAS],614.0,134.0,4.582089552238806,NQ6crJkTyFvXHx9bZ,looks good,2021-08-05T17:37:24.622Z
xWpnN3YocR2QvcBNR_easy,5,Low,High,Mixed,Mixed,Low,3,Easy [Corresponds to 'Hard' in PNAS],652.0,213.0,3.061032863849765,85nCfMerS22LLJLt9,my drager is not working,2021-08-05T17:47:52.746Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,FyKgNy7Y8b4H37jPr,Blue dont move,2021-08-10T17:16:04.926Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,FyKgNy7Y8b4H37jPr,just be satisfied,2021-08-10T17:16:10.118Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,p4FeFpuBPtnejdEMP,yes,2021-08-10T17:16:13.482Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,p4FeFpuBPtnejdEMP,blue,2021-08-10T17:16:15.739Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,o3yZmqK5R4RBGivcr,satisfied,2021-08-10T17:16:20.357Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,p4FeFpuBPtnejdEMP,blue...,2021-08-10T17:16:35.194Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,DMZ9fiXsfMHQDkWKc,A nd B must be neighbors,2021-08-10T17:16:41.777Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,p4FeFpuBPtnejdEMP,they are,2021-08-10T17:16:46.244Z
dvjY3YrENTB9mWuiW_easy,5,High,Low,High,Low,Low,7,Easy [Corresponds to 'Hard' in PNAS],502.0,124.0,4.048387096774194,FyKgNy7Y8b4H37jPr,they are,2021-08-10T17:16:46.733Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,We're gonna have to figure out which option to lose out on sometimes I'm sure you guys see that too. Basically trying to lose as less as possible,2021-08-10T17:34:03.144Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,tqDayBvnsqL3BZ2bv,is this looks good?,2021-08-10T17:34:35.157Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,that looks pretty good,2021-08-10T17:34:37.889Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,I'm fine with that,2021-08-10T17:34:44.962Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,tqDayBvnsqL3BZ2bv,ok?,2021-08-10T17:34:55.594Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,zdxGXr4Z4RG8Tj6iD,sure,2021-08-10T17:35:03.466Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,I mean student F isn't great but it's fine with me if it's fine with you guys,2021-08-10T17:35:17.362Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,zdxGXr4Z4RG8Tj6iD,should we take a few minutes to look it over?,2021-08-10T17:35:21.631Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,tqDayBvnsqL3BZ2bv,ok then lets go for it,2021-08-10T17:35:22.029Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,zdxGXr4Z4RG8Tj6iD,we got 5 minutes left,2021-08-10T17:35:25.903Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,ok,2021-08-10T17:35:27.980Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,tqDayBvnsqL3BZ2bv,ok,2021-08-10T17:35:30.774Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,sure,2021-08-10T17:35:41.031Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,zdxGXr4Z4RG8Tj6iD,"C, F, and G are at the lower ends of their ranges, so i guess that would be good spots to optimize",2021-08-10T17:36:09.009Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,that's better,2021-08-10T17:36:18.888Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,tqDayBvnsqL3BZ2bv,i agree,2021-08-10T17:36:25.175Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,zdxGXr4Z4RG8Tj6iD,i'm good with this,2021-08-10T17:37:01.742Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,c & f has to be neighbors so to me it seems like we have to figure out if g is at a it's best location,2021-08-10T17:37:07.373Z
EqHkx5k7CghEW8McC_easy,5,High,Mixed,High,High,Low,3,Easy [Corresponds to 'Hard' in PNAS],607.0,428.0,1.4182242990654206,dSp8gdKTHAmp2A9HG,I'm fine with this too,2021-08-10T17:37:13.658Z
vMDR4qk3mQkqKQ6Ng_easy,5,High,Low,High,High,Low,1,Easy [Corresponds to 'Hard' in PNAS],604.0,397.0,1.521410579345088,NULL_SPEAKER,,NULL_TIME
gGvPqqQq6Woe94F5H_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],541.0,70.0,7.728571428571429,zDKPkhbZwYge2oCYY,nice work!,2021-09-15T17:08:11.000Z
gGvPqqQq6Woe94F5H_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],541.0,70.0,7.728571428571429,aLy3PCrXuhkMed44X,yeah well done,2021-09-15T17:08:16.054Z
gGvPqqQq6Woe94F5H_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],541.0,70.0,7.728571428571429,CMDQ54wnPb2SKvYfQ,good enough?,2021-09-15T17:08:38.982Z
2PHmsZkuyuXMZcv7s_easy,5,High,Mixed,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],481.0,259.0,1.8571428571428568,NULL_SPEAKER,,NULL_TIME
QQCH4hDoNXW569Sis_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],471.0,91.0,5.175824175824176,NULL_SPEAKER,,NULL_TIME
nhMxf47SYXuswMYLA_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],609.0,238.0,2.5588235294117645,v3KxbvqnNcBrJtBxF,nicee,2021-09-15T17:16:31.978Z
ufqxfwRr7397div5Z_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],590.0,283.0,2.0848056537102475,vbabkyFyn4QZZx2bY,"so I guess we should place those with the highest numbers first, perhaps -- like F getting 101",2021-09-15T17:15:07.154Z
ufqxfwRr7397div5Z_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],590.0,283.0,2.0848056537102475,kZEPMaMBpADBXDqeP,I agree,2021-09-15T17:15:12.537Z
ufqxfwRr7397div5Z_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],590.0,283.0,2.0848056537102475,jpyQndhkHoBChM7AN,yep,2021-09-15T17:15:17.356Z
ufqxfwRr7397div5Z_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],590.0,283.0,2.0848056537102475,jpyQndhkHoBChM7AN,good job!,2021-09-15T17:19:11.315Z
ufqxfwRr7397div5Z_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],590.0,283.0,2.0848056537102475,vbabkyFyn4QZZx2bY,awesome,2021-09-15T17:19:16.275Z
ggzDyNQdNXDs8F6hp_easy,5,High,High,Low,High,High,3,Easy [Corresponds to 'Hard' in PNAS],652.0,229.0,2.8471615720524017,NULL_SPEAKER,,NULL_TIME
49e3asofhNHYkXgTp_easy,5,High,Mixed,Low,High,High,2,Easy [Corresponds to 'Hard' in PNAS],560.0,326.0,1.7177914110429449,NULL_SPEAKER,,NULL_TIME
ajBq9qw3bLb8juLr2_easy,5,High,High,Low,High,High,1,Easy [Corresponds to 'Hard' in PNAS],541.0,47.0,11.51063829787234,NULL_SPEAKER,,NULL_TIME
qDXbnkBjbypcZwn7Y_easy,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],650.0,139.0,4.676258992805756,fgNbpEQqzt6F3nTtt,That was quick.,2021-09-15T17:16:43.929Z
qDXbnkBjbypcZwn7Y_easy,5,High,Low,Low,Low,High,4,Easy [Corresponds to 'Hard' in PNAS],650.0,139.0,4.676258992805756,eHb9eNcrsqEYnrdDM,650 not bad,2021-09-15T17:16:55.841Z
4tqsTkv8iSsupojiJ_easy,5,High,Mixed,Mixed,Low,Mixed,2,Easy [Corresponds to 'Hard' in PNAS],514.0,385.0,1.335064935064935,svrEfJAaZBivnP885,done,2021-09-15T17:44:01.336Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,4jvMkrMY68YFaM5hN,same strategy as before?,2021-09-15T17:16:19.599Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,fgNkGgEfrNZskdnSH,Let's try everyone in their optimum satisfaction,2021-09-15T17:16:21.936Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,ha9qAQrLYBbPhsHMq,got it,2021-09-15T17:16:26.430Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,P8nzdBJRSTGKCrAww,agreed with yellow,2021-09-15T17:16:29.343Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,yep,2021-09-15T17:16:45.593Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,fgNkGgEfrNZskdnSH,And now we can go back and change things depending on the constraints,2021-09-15T17:17:05.986Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,fgNkGgEfrNZskdnSH,"So like if A and D can't be together or neighbors, who would benefit the most by moving",2021-09-15T17:17:36.170Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,all but F are optimal currently,2021-09-15T17:17:42.086Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,let's start shuffling?,2021-09-15T17:17:46.487Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,"I would move A, less points",2021-09-15T17:18:03.485Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,less opp for points,2021-09-15T17:18:07.612Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,54eYifGvpYdikDu3C,This one is tough!,2021-09-15T17:18:50.423Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,ha9qAQrLYBbPhsHMq,C&D should either go to 103 or 105,2021-09-15T17:18:59.982Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,fgNkGgEfrNZskdnSH,"would C benefit more from 104, or would F",2021-09-15T17:19:00.546Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,4jvMkrMY68YFaM5hN,let's keep A and B at 105 and 106 for highest pts,2021-09-15T17:19:02.636Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,ha9qAQrLYBbPhsHMq,C&D have to stay together,2021-09-15T17:19:09.500Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,that works!!,2021-09-15T17:19:16.016Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,ha9qAQrLYBbPhsHMq,"so adding up their scores together, 103 or 105 are the best options",2021-09-15T17:19:19.708Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,mXQy2iQJm6RTJZuQE,This looks good to me,2021-09-15T17:19:20.106Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,637! well done,2021-09-15T17:19:21.160Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,fgNkGgEfrNZskdnSH,This seems pretty good,2021-09-15T17:19:23.663Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,ha9qAQrLYBbPhsHMq,oh snap!,2021-09-15T17:19:24.806Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,54eYifGvpYdikDu3C,seems good,2021-09-15T17:19:26.572Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,4jvMkrMY68YFaM5hN,whoa,2021-09-15T17:19:28.156Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,P8nzdBJRSTGKCrAww,we good,2021-09-15T17:19:33.029Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,pFxBSsGXYwDpBBodf,im locking it :D,2021-09-15T17:19:34.864Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,ha9qAQrLYBbPhsHMq,i didnt even notice lol,2021-09-15T17:19:35.077Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,4jvMkrMY68YFaM5hN,awesome!,2021-09-15T17:19:38.263Z
oEcYu2yzAZwM96yik_easy,5,High,High,High,High,Low,7,Easy [Corresponds to 'Hard' in PNAS],637.0,215.0,2.9627906976744187,fgNkGgEfrNZskdnSH,satisfied,2021-09-15T17:19:43.739Z
SCDJDB5gd5qxERCiv_easy,5,High,High,Mixed,High,Low,6,Easy [Corresponds to 'Hard' in PNAS],523.0,87.0,6.011494252873563,MhdFbyEY2KhXAzDyQ,looks good,2021-09-15T17:23:32.767Z
s4r5p7daRDcF6YGZC_easy,5,High,High,High,High,Mixed,3,Easy [Corresponds to 'Hard' in PNAS],462.0,68.0,6.794117647058823,NULL_SPEAKER,,NULL_TIME
