conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,median_pre_discussion_error,median_post_discussion_error,median_pre_discussion_error_pct,median_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.600000000000001,0.8648648648648649,0.49324324324324326,1929,picasso,2,6,yess lol
i5LXjWwrLCaayP6M52,37863.41216216217,46.71216216216216,1279.1693298027758,1.5781135865595324,25.6,14.600000000000001,0.8648648648648649,0.49324324324324326,1886,picasso,2,6,NA
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,217,philly,1,4,"Hey everyone! What did you put? I put 1,000"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,359,philly,1,4,hi
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1610,philly,1,4,I feel like Baltimore is probably one of the highest
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,534,philly,1,4,i put 1005
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1549,philly,1,4,1k
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1610,philly,1,4,so I put 785
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,250,philly,1,4,"I put 1,500"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1670,philly,1,4,same
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1384,philly,1,4,I put 100
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1670,philly,1,4,1000
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,278,philly,1,4,Put 1000
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1162,philly,1,4,I put 1000
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,359,philly,1,4,"600 Baltimore is ridiculously high, I'm sure"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,405,philly,1,4,1 put 2000
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,410,philly,1,4,Yes. I
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,368,philly,1,4,350
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1196,philly,1,4,a bit lower 760
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,221,philly,1,4,I put 800
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1850,philly,1,4,"I put 950, I think Baltimore is probably higher than usual"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1025,philly,1,4,same
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,410,philly,1,4,I put 1000
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,250,philly,1,4,"I agree that Baltimore is probably on the high end, but Philly seems like they would be, too."
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,368,philly,1,4,pa is not a high crime state
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,217,philly,1,4,AGREE OR DISAGREE: Baltimore is probably higher than Philly?
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,368,philly,1,4,way higher
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,2023,philly,1,4,"1000, I guess a round number works best. Baltimore seems like it’d be worse off"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,405,philly,1,4,what do you think do an average of the 3 highest
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1549,philly,1,4,"Can't find a total on the GVA website, just # of events by date & city."
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1610,philly,1,4,"Is philly about the same size?  this is total, not per 100,000"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1549,philly,1,4,"Baltimore is higher, true, but I don't know about way higher"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,359,philly,1,4,"baltimore has less population, but"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,2023,philly,1,4,Isn’t be interested to see how they come up with the numbers
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1025,philly,1,4,i agree i think baltimore is higher
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,250,philly,1,4,"I am interested how they arrived at the numbe, and exactly how gun violence is defined"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,217,philly,1,4,"I lived near Philly and I can tell you, it's pretty bad there. I would guess if Baltimore is 1,113, then Philly is probably 850-1000"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1610,philly,1,4,"I feel real confident we are a good range, between 700 and 1000"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,368,philly,1,4,ok
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1850,philly,1,4,"If baltimore has a smaller population, then philly should be near 1100 even if it has a lower crime rate per capita"
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1549,philly,1,4,I'll probably stick with 1000
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,1610,philly,1,4,I wonder how close to get the $2
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,909,philly,1,4,NA
ikStGojn5PnLJdfxd1,695.75,445.95238095238096,1.2206140350877193,0.7823725981620718,430,430,0.7543859649122807,0.7543859649122807,608,philly,1,4,NA
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1473,philly,2,5,"I'm in Pa, also."
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,878,philly,2,5,Hiya
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,okay I should be able to do this because I live in Philadelphia but I'm really not sure
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,287,philly,2,5,Hello
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1473,philly,2,5,Hi!
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1327,philly,2,5,Hello
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1634,philly,2,5,i had no idea
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,although I think it's less than Baltimore
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,630,philly,2,5,Hi!
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1634,philly,2,5,1567 was my guess
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,977,philly,2,5,I thought it was less
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,630,philly,2,5,1200 was my guess
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1575,philly,2,5,philly seems pretty violent
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,732,philly,2,5,i went with 1000
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1494,philly,2,5,no idea
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1971,philly,2,5,Slightly less I would think
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1473,philly,2,5,I thought maybe 950?
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1575,philly,2,5,i was guessing higher
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,287,philly,2,5,I said 205
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,878,philly,2,5,I guessed less because of population
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,375,philly,2,5,"I said 800, it's gotta be less than Baltimore"
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1859,philly,2,5,Yeah I think it’s less too but not sure exactly
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,555,philly,2,5,I guessed 800
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,2011,philly,2,5,I assume it'll be more than Baltimore. I said 1300
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1011,philly,2,5,Hey everyone.
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,878,philly,2,5,I said 800 also
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,977,philly,2,5,I said 1000 also
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,"I said 750, my reasoning was similar to everyone else's"
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1327,philly,2,5,"I'd guess more than Baltimore, but I don't really know"
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,800 is probably closer
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,2011,philly,2,5,Less than Baltimore? Philly is awful
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1494,philly,2,5,1040
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1634,philly,2,5,less people are in baltimore than philly?
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,i think baltimore has more crime than philly
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,287,philly,2,5,I live on the other side of pa. So no clue. Lol
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1011,philly,2,5,I said 1058.
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1971,philly,2,5,Baltimore and philly are bad. I guessed 1100
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,287,philly,2,5,Pittsburgh is bad. Lol
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1494,philly,2,5,940
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1634,philly,2,5,philly has twice as many people
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1473,philly,2,5,That's what I was thnking--that the number might be a little less in Philly?
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,630,philly,2,5,according to google Baltimore has a higher crime rate
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,915,philly,2,5,II GUESSED in the 800s
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,"batman, that's true, i didn't think to adjust per capita"
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1906,philly,2,5,so it might be more but a lower crime rate overall
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,287,philly,2,5,30 secs
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,878,philly,2,5,I also just hear a lot more about gang violence in balt vs philly
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,2011,philly,2,5,"Higher crime rate, doesn't mean more incidents"
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1473,philly,2,5,So what do you all think?
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,2011,philly,2,5,Just more per person
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1634,philly,2,5,i say 1313. but a total guess
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,630,philly,2,5,1200
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1575,philly,2,5,"i am going with more, like 1500"
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1473,philly,2,5,Mine was 950
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,287,philly,2,5,I honestly have no clue.
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1011,philly,2,5,What we're going with?
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1938,philly,2,5,NA
ikStGojn5PnLJdfxd2,588,554.3584905660377,1.0315789473684212,0.9725587553790136,430,430,0.7543859649122807,0.7543859649122807,1352,philly,2,5,NA
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,993,philly,3,6,hello
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,293,philly,3,6,I guessed 1000.
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,11,philly,3,6,My guess was 2103...?
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,4,philly,3,6,Same
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,96,philly,3,6,I guessed 850
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,468,philly,3,6,Hello.. I guessed 1500
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,993,philly,3,6,I guessed 1000
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1784,philly,3,6,hello I guessed 1200
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,8,philly,3,6,I guessed 825
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1689,philly,3,6,1000
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,684,philly,3,6,I guessed 800
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,894,philly,3,6,I think philly is bigger. i said 1200
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1231,philly,3,6,I guessed 1028
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,4,philly,3,6,1000
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,215,philly,3,6,1200
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,9,philly,3,6,1500
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1253,philly,3,6,hi guessed 780
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,11,philly,3,6,are phillys crime rates higher than Baltimore?
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,8,philly,3,6,dunno
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1561,philly,3,6,I assume gun violence is less in philly than it is in bmore
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,684,philly,3,6,I don't think Philadelphia has as much violent crime as Baltimore
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,468,philly,3,6,"I think Philly is a bigger city too, which is also why I guessed more"
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,888,philly,3,6,Don't think it was more than Baltimore
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,8,philly,3,6,baltimore has higher crime
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,993,philly,3,6,I think crime rate is high everywhere
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1649,philly,3,6,i guessed 390
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1507,philly,3,6,It is probably very similar
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,4,philly,3,6,Baltimore is pretty violent
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,468,philly,3,6,"I wasn't sure on the crime rates, to be honest"
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1231,philly,3,6,Baltimore is extremely violent
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,894,philly,3,6,I think so
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,993,philly,3,6,I think it is probably a lot lower than we have guessed
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,215,philly,3,6,i think they are similar
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1784,philly,3,6,I wasn't sure about the crime rates either
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,9,philly,3,6,Hifher
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,9,philly,3,6,Hifher
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,9,philly,3,6,Higher
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1231,philly,3,6,I think I guessed to high
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,8,philly,3,6,phillly should be lower than baltimore
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1784,philly,3,6,Philly is a bigger city though
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1507,philly,3,6,Probably around 1000
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,894,philly,3,6,Baltimore is a bit smaller and does have more nice areas
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1649,philly,3,6,you have to consider that all the events involved at least one person
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,993,philly,3,6,I think I will stay at 1000
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,11,philly,3,6,Ok haven’t been to either. I will guess much lower.
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,993,philly,3,6,I think that is a safe guess
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,684,philly,3,6,Maybe 900
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1649,philly,3,6,probably more when you include passers by
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1561,philly,3,6,philly population is 1.5 m baltimore is 600k
ikStGojn5PnLJdfxd3,539.8833333333333,481.76666666666665,0.9471637426900584,0.8452046783625731,430,430,0.7543859649122807,0.7543859649122807,1231,philly,3,6,I may go 850 or 900
