conversation_num,mean_pre_discussion_error,mean_post_discussion_error,mean_pre_discussion_error_pct,mean_post_discussion_error_pct,speaker_nickname,question,chatrooms,trial_indx,message,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
g7sk9XMgwRnD9r9fR1,5419.835820895522,5200.461538461538,0.6850146386369467,0.6572878587539861,1095,education,1.0,4.0,i think im gonna stay around 2k,i think iím gonna stay around 2k.,0.19798169,0.017140532,0.78487784,7,31,1,0.26336432868711795,0.44516279178168805,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.14285714285714285,0,0.0,0,0.0,0.0,-0.12395585735870233,-0.08517550118945094,0.3472,easy,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
g7sk9XMgwRnD9r9fR1,5419.835820895522,5200.461538461538,0.6850146386369467,0.6572878587539861,1002,education,1.0,4.0,department overhead,department overhead,0.12578663,0.09595615,0.77825713,2,19,1,-0.657435398278213,-0.6156506694853131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.46128840171798224,-0.4291603548580582,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7sk9XMgwRnD9r9fR1,5419.835820895522,5200.461538461538,0.6850146386369467,0.6572878587539861,1002,education,1.0,4.0,tas,tas,0.2469641,0.1216567,0.6313792,1,3,1,-0.8876353300195456,-0.8808540348020634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.10491521767260094,0.14820898711467584,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7sk9XMgwRnD9r9fR1,5419.835820895522,5200.461538461538,0.6850146386369467,0.6572878587539861,1124,education,1.0,4.0,yes 3500 is a good number,"yes, 3500 is a good number",0.9381442,0.0043521915,0.05750363,6,25,1,0.26336432868711795,0.44516279178168805,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.6000000000000001,0.7,3.3344650198820815,3.441446579231829,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1062,vangogh,1.0,2.0,hello,hello,0.40823483,0.08270366,0.5090615,1,5,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.8584552200159533,0.513608032957122,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,60,vangogh,1.0,2.0,hi,"hi,",0.42086476,0.045378014,0.5337572,1,2,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.9174687650144561,0.5634267242491618,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1064,vangogh,1.0,2.0,hi,hi,0.417184,0.11042388,0.47239208,1,2,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.9002703564810209,0.5489079861278826,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1393,vangogh,1.0,2.0,any ideas on estimates,any ideas on estimates?,0.028573543,0.056234173,0.91519225,4,22,1,-0.19703553479554747,-0.22674108954760663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.9155180676082806,-0.9839638817400713,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,778,vangogh,1.0,2.0,hi,hi,0.417184,0.11042388,0.47239208,1,2,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.9002703564810209,0.5489079861278826,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1706,vangogh,1.0,2.0,hi,hi,0.44251677,0.0934177,0.46406552,1,2,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,1.0186381195906913,0.648832961816762,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1808,vangogh,1.0,2.0,hello,hello,0.40823483,0.08270366,0.5090615,1,5,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.8584552200159533,0.513608032957122,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1981,vangogh,1.0,2.0,hello,hello,0.40823483,0.08270366,0.5090615,1,5,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0036363636363636364,0,0.0,0.0,0.8584552200159533,0.513608032957122,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,60,vangogh,1.0,2.0,i dont have a clue,i don't have a clue,0.05770046,0.4480514,0.49424815,5,18,1,-0.19703553479554747,-0.22674108954760663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.0,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.03,0.0,0,0,1.0,0.2,0,0.0,0,0.0,0.0,-0.7794220934384196,-0.8690729135152383,0.248,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,137,vangogh,1.0,2.0,aye,aye,0.332975,0.0750401,0.591985,1,3,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.5068024900099548,0.21674603629828113,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1687,vangogh,1.0,2.0,hi,hi,0.44251677,0.0934177,0.46406552,1,2,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.0186381195906913,0.648832961816762,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,507,vangogh,1.0,2.0,hi,hi,0.417184,0.11042388,0.47239208,1,2,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,0.9002703564810209,0.5489079861278826,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1062,vangogh,1.0,2.0,1 million,1 million,0.2521088,0.04608782,0.7018033,2,9,1,-0.657435398278213,-0.7369085410297214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,0.12895390869890105,-0.10223025682134416,0.0992,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1785,vangogh,1.0,2.0,i put 12 million total guess,i put 1.2 million total guess,0.098416045,0.032877956,0.868706,6,28,1,0.033164396945785234,0.028342636193450715,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.16666666666666666,0,0.0029940119760479044,0,0.75,0.0,-0.5891778872125847,-0.7084705063847311,0.2976,easy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,161,vangogh,1.0,2.0,i went high and said 27,i went high and said 2.7,0.16413844,0.04816367,0.7876979,6,23,1,0.033164396945785234,0.028342636193450715,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.16666666666666666,0,0.00036859565057132326,0,0.5399999999999999,0.16,-0.28208897106325775,-0.4492288710408694,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1961,vangogh,1.0,2.0,hello,hello,0.5282985,0.056653243,0.41504824,1,5,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.4194545915271477,0.9871985367144145,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,137,vangogh,1.0,2.0,i put 25 lol,i put 2.5 lol,0.2602978,0.03686931,0.7028328,4,12,1,-0.4272354665368802,-0.481824815288664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.25,0,0.0,0,0.7,0.8,0.16721713897751214,-0.06992879014729973,0.1984,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,778,vangogh,1.0,2.0,i would say around 3 million,i would say around 3 million,0.12649792,0.03840587,0.8350962,6,28,1,0.033164396945785234,0.028342636193450715,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0,0,1.0,0.16666666666666666,0,0.00036859565057132326,0,0.0,0.0,-0.4579648880942341,-0.5977017007360339,0.2976,easy,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1808,vangogh,1.0,2.0,i guess 35,i guess 3.5,0.11624597,0.030647432,0.85310656,3,10,1,-0.657435398278213,-0.7369085410297214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0,0,1.0,0.3333333333333333,0,0.00036859565057132326,0,0.0,0.0,-0.5058672844374759,-0.638140462644566,0.1488,easy,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1687,vangogh,1.0,2.0,3 million i put on,3 million i put on,0.1768037,0.023317697,0.79987854,5,18,1,-0.19703553479554747,-0.22674108954760663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.2,0,0.00036859565057132326,0,0.0,0.0,-0.22291034608847665,-0.3992708207529089,0.248,easy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,653,vangogh,1.0,2.0,hello,hello,0.52584976,0.059301175,0.41484907,1,5,1,-0.8876353300195456,-0.9919922667707787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,1.40801281566777,0.977539494889601,0.0496,easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,349,vangogh,1.0,2.0,what does everyone think an estimate of the drawing,what does everyone think an estimate of the drawing?,0.032611396,0.028801339,0.9385873,9,51,1,0.9539641239111161,1.0486775391576801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8966511364603773,-0.9680365921913853,0.44639999999999996,easy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,60,vangogh,1.0,2.0,i guessed 18,i guessed 1.8,0.07764401,0.05372368,0.8686323,3,12,1,-0.657435398278213,-0.7369085410297214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0,0,1.0,0.3333333333333333,0,0.0,0,0.0,0.0,-0.6862355448704632,-0.7904056872742885,0.1488,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1408,vangogh,1.0,2.0,ive never heard of this drawing,i've never heard of this drawing.,0.038391326,0.53297037,0.4286383,6,31,1,0.26336432868711795,0.28342636193450804,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0,0,1.0,0.0,0,0.0,0,0.0,0.0,-0.8696443233471458,-0.9452376892394608,0.2976,easy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gJPrrCrxWYghxwctt1,8.118333333333334,7.260655737704918,0.8118333333333334,0.7260655737704919,1064,vangogh,1.0,2.0,i way overestimated and put 6 million lol,i way overestimated and put 6 million lol,0.032681897,0.6461899,0.32112816,8,41,1,0.4935642604284507,0.5385100876755654,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0,0,1.0,0.125,0,0.0,0,0.7,0.8,-0.8963217194378017,-0.9677585013741931,6.00705,difficult,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
